"format","name","description","minting_tool","sensitive_content","series_number","series_total","attributes","collection","hash"
"CHIP-0007","chi lastborn","Baby of the house, the lastborn of an average Nigerian family","SuperMinter/2.5.2",false,"242",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","uju robo robo","An aso-oke business woman at balogun market","SuperMinter/2.5.2",false,"243",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","yetunde anifowose","Old money lady who was in UK before UK was UK","SuperMinter/2.5.2",false,"244",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","dumebi jjc","Innocent 100 level girl wey never spoil","SuperMinter/2.5.2",false,"245",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","ukwu nengi","Well endowed woman who will always make heads turn","SuperMinter/2.5.2",false,"246",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","nonso malay","Man on the move. It is either ego, or money my bloder","SuperMinter/2.5.2",false,"247",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","saro texaco","An oil tycoon who dominates","SuperMinter/2.5.2",false,"248",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","akpos agbero","A Warri boy always in the mood for violence","SuperMinter/2.5.2",false,"249",1000,"accessories: cap","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","kasali danfo","A danfo driver popular for his positive outlook of life","SuperMinter/2.5.2",false,"250",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","osaz benz","an Internet fraudster who hails from Edo state","SuperMinter/2.5.2",false,"251",1000,"teeth: gold","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","kareem kasanova","Abuja big boy who knows he can get any lady he wants","SuperMinter/2.5.2",false,"252",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","mayor of uyo","Essien is a top Lagos businessman who hails from Uyo","SuperMinter/2.5.2",false,"253",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","chinedu china","An Nnewi blooded spareparts importer and exporter with goods from china","SuperMinter/2.5.2",false,"254",1000,"accessories: cap","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","papa ekene","The oldest man of the Akwauzu clan","SuperMinter/2.5.2",false,"255",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","ogbeni rauf","Minister of enjoyment for Freedom state","SuperMinter/2.5.2",false,"256",1000,"teeth: gold,","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","koffi banku","E be Charlie wey no dey use en stomach play","SuperMinter/2.5.2",false,"257",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","alhaji bello","Rich hausa business mongul controlling half of cow production in Nigeria","SuperMinter/2.5.2",false,"258",1000,"teeth: gold accessories: cap","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","toju mafejopami","Toju is a street hustler wey no like stress","SuperMinter/2.5.2",false,"259",1000,"teeth: gold","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","femi maserati","Rich kid who resides in lekki, known by everybody because he drives a Maserati","SuperMinter/2.5.2",false,"260",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"TEAM POWERDRILL",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","paul the comedian","","SuperMinter/2.5.2",false,"261",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","amina lagos housewife","","SuperMinter/2.5.2",false,"262",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","kiekie the asoebibella","","SuperMinter/2.5.2",false,"263",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","kunle the hunter","","SuperMinter/2.5.2",false,"264",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","amara the hairstylist","","SuperMinter/2.5.2",false,"265",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","mary nail technician","","SuperMinter/2.5.2",false,"266",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","odogwu oil contractor","","SuperMinter/2.5.2",false,"267",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","simisola the kenteprincess","","SuperMinter/2.5.2",false,"268",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","mariam beauty queen","","SuperMinter/2.5.2",false,"269",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","obinna the musician","","SuperMinter/2.5.2",false,"270",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","sandra the shybaby","","SuperMinter/2.5.2",false,"271",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","chiamaka the dancer","","SuperMinter/2.5.2",false,"272",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","mensah fashion icon","","SuperMinter/2.5.2",false,"273",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","lucy the fumigator","","SuperMinter/2.5.2",false,"274",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","nneka wedding planner","","SuperMinter/2.5.2",false,"275",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","shakira the gangster","","SuperMinter/2.5.2",false,"276",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","lola afropopping princess","","SuperMinter/2.5.2",false,"277",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","sharon walking dead","","SuperMinter/2.5.2",false,"278",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","olivia great teacher","","SuperMinter/2.5.2",false,"279",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","nicole sleep warrior","","SuperMinter/2.5.2",false,"280",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
